   t		   e1rho1	   e1rho2   	   e2rho1	   e2rho2	   e3rho1   	   e3rho2  	   e4rho1          e4rho2          e5rho1          e5rho2	   e6rho1	   e6rho2	   e7rho1	   e7rho2	   e8rho1	   e8rho2
   8.0000000e+01   2.1379037e-01   9.4974629e-02   0.0000000e+00   1.3535996e-01   2.0909614e-01   3.7591512e-02   1.1311150e-01   0.0000000e+00   0.0000000e+00   2.4722308e-01   0.0000000e+00   1.7786506e-01   0.0000000e+00   1.6637701e-02   1.6107180e-01   0.0000000e+00
   8.1000000e+01   2.1495247e-01   9.6684560e-02   0.0000000e+00   1.3772112e-01   2.1054931e-01   3.7961744e-02   1.1465122e-01   0.0000000e+00   0.0000000e+00   2.4893887e-01   0.0000000e+00   1.7883970e-01   0.0000000e+00   1.6973974e-02   1.6394143e-01   0.0000000e+00
   8.2000000e+01   2.1609108e-01   9.8394184e-02   0.0000000e+00   1.4008454e-01   2.1198851e-01   3.8325929e-02   1.1617843e-01   0.0000000e+00   0.0000000e+00   2.5063227e-01   0.0000000e+00   1.7980027e-01   0.0000000e+00   1.7309607e-02   1.6681225e-01   0.0000000e+00
   8.3000000e+01   2.1720658e-01   1.0010323e-01   0.0000000e+00   1.4244998e-01   2.1341402e-01   3.8684110e-02   1.1769297e-01   0.0000000e+00   0.0000000e+00   2.5230363e-01   0.0000000e+00   1.8074704e-01   0.0000000e+00   1.7644505e-02   1.6968386e-01   0.0000000e+00
   8.4000000e+01   2.1829939e-01   1.0181145e-01   0.0000000e+00   1.4481719e-01   2.1482607e-01   3.9036335e-02   1.1919473e-01   0.0000000e+00   0.0000000e+00   2.5395329e-01   0.0000000e+00   1.8168028e-01   0.0000000e+00   1.7978574e-02   1.7255588e-01   0.0000000e+00
   8.5000000e+01   2.1936989e-01   1.0351858e-01   0.0000000e+00   1.4718593e-01   2.1622490e-01   3.9382653e-02   1.2068358e-01   0.0000000e+00   0.0000000e+00   2.5558158e-01   0.0000000e+00   1.8260026e-01   0.0000000e+00   1.8311723e-02   1.7542793e-01   0.0000000e+00
   8.6000000e+01   2.2041847e-01   1.0522439e-01   0.0000000e+00   1.4955594e-01   2.1761074e-01   3.9723114e-02   1.2215940e-01   0.0000000e+00   0.0000000e+00   2.5718885e-01   0.0000000e+00   1.8350724e-01   0.0000000e+00   1.8643865e-02   1.7829964e-01   0.0000000e+00
   8.7000000e+01   2.2144551e-01   1.0692863e-01   0.0000000e+00   1.5192702e-01   2.1898382e-01   4.0057768e-02   1.2362210e-01   0.0000000e+00   0.0000000e+00   2.5877540e-01   0.0000000e+00   1.8440147e-01   0.0000000e+00   1.8974916e-02   1.8117065e-01   0.0000000e+00
   8.8000000e+01   2.2245139e-01   1.0863108e-01   0.0000000e+00   1.5429892e-01   2.2034435e-01   4.0386670e-02   1.2507158e-01   0.0000000e+00   0.0000000e+00   2.6034157e-01   0.0000000e+00   1.8528319e-01   0.0000000e+00   1.9304793e-02   1.8404062e-01   0.0000000e+00
   8.9000000e+01   2.2343647e-01   1.1033152e-01   0.0000000e+00   1.5667143e-01   2.2169254e-01   4.0709873e-02   1.2650776e-01   0.0000000e+00   0.0000000e+00   2.6188765e-01   0.0000000e+00   1.8615264e-01   0.0000000e+00   1.9633418e-02   1.8690921e-01   0.0000000e+00
   9.0000000e+01   2.2440113e-01   1.1202973e-01   0.0000000e+00   1.5904434e-01   2.2302859e-01   4.1027431e-02   1.2793056e-01   0.0000000e+00   0.0000000e+00   2.6341397e-01   0.0000000e+00   1.8701005e-01   0.0000000e+00   1.9960714e-02   1.8977608e-01   0.0000000e+00
   9.1000000e+01   2.2534572e-01   1.1372550e-01   0.0000000e+00   1.6141744e-01   2.2435270e-01   4.1339402e-02   1.2933992e-01   0.0000000e+00   0.0000000e+00   2.6492081e-01   0.0000000e+00   1.8785565e-01   0.0000000e+00   2.0286609e-02   1.9264091e-01   0.0000000e+00
   9.2000000e+01   2.2627058e-01   1.1541864e-01   0.0000000e+00   1.6379051e-01   2.2566507e-01   4.1645841e-02   1.3073576e-01   0.0000000e+00   0.0000000e+00   2.6640848e-01   0.0000000e+00   1.8868965e-01   0.0000000e+00   2.0611031e-02   1.9550340e-01   0.0000000e+00
   9.3000000e+01   2.2717608e-01   1.1710894e-01   0.0000000e+00   1.6616337e-01   2.2696586e-01   4.1946807e-02   1.3211805e-01   0.0000000e+00   0.0000000e+00   2.6787726e-01   0.0000000e+00   1.8951226e-01   0.0000000e+00   2.0933913e-02   1.9836324e-01   0.0000000e+00
   9.4000000e+01   2.2806254e-01   1.1879621e-01   0.0000000e+00   1.6853581e-01   2.2825528e-01   4.2242358e-02   1.3348672e-01   0.0000000e+00   0.0000000e+00   2.6932743e-01   0.0000000e+00   1.9032370e-01   0.0000000e+00   2.1255189e-02   2.0122012e-01   0.0000000e+00
   9.5000000e+01   2.2893031e-01   1.2048028e-01   0.0000000e+00   1.7090765e-01   2.2953348e-01   4.2532552e-02   1.3484175e-01   0.0000000e+00   0.0000000e+00   2.7075928e-01   0.0000000e+00   1.9112416e-01   0.0000000e+00   2.1574796e-02   2.0407377e-01   0.0000000e+00
   9.6000000e+01   2.2977972e-01   1.2216097e-01   0.0000000e+00   1.7327870e-01   2.3080064e-01   4.2817449e-02   1.3618310e-01   0.0000000e+00   0.0000000e+00   2.7217308e-01   0.0000000e+00   1.9191384e-01   0.0000000e+00   2.1892673e-02   2.0692390e-01   0.0000000e+00
   9.7000000e+01   2.3061109e-01   1.2383809e-01   0.0000000e+00   1.7564879e-01   2.3205692e-01   4.3097109e-02   1.3751074e-01   0.0000000e+00   0.0000000e+00   2.7356909e-01   0.0000000e+00   1.9269292e-01   0.0000000e+00   2.2208763e-02   2.0977024e-01   0.0000000e+00
   9.8000000e+01   2.3142475e-01   1.2551150e-01   0.0000000e+00   1.7801773e-01   2.3330248e-01   4.3371591e-02   1.3882465e-01   0.0000000e+00   0.0000000e+00   2.7494759e-01   0.0000000e+00   1.9346161e-01   0.0000000e+00   2.2523010e-02   2.1261252e-01   0.0000000e+00
   9.9000000e+01   2.3222100e-01   1.2718102e-01   0.0000000e+00   1.8038535e-01   2.3453748e-01   4.3640957e-02   1.4012482e-01   0.0000000e+00   0.0000000e+00   2.7630882e-01   0.0000000e+00   1.9422007e-01   0.0000000e+00   2.2835361e-02   2.1545048e-01   0.0000000e+00
   1.0000000e+02   2.3300016e-01   1.2884650e-01   0.0000000e+00   1.8275149e-01   2.3576206e-01   4.3905267e-02   1.4141124e-01   0.0000000e+00   0.0000000e+00   2.7765304e-01   0.0000000e+00   1.9496849e-01   0.0000000e+00   2.3145764e-02   2.1828388e-01   0.0000000e+00
   1.0100000e+02   2.3376254e-01   1.3050779e-01   0.0000000e+00   1.8511597e-01   2.3697637e-01   4.4164582e-02   1.4268390e-01   0.0000000e+00   0.0000000e+00   2.7898051e-01   0.0000000e+00   1.9570703e-01   0.0000000e+00   2.3454170e-02   2.2111247e-01   0.0000000e+00
   1.0200000e+02   2.3450843e-01   1.3216474e-01   0.0000000e+00   1.8747865e-01   2.3818056e-01   4.4418963e-02   1.4394282e-01   0.0000000e+00   0.0000000e+00   2.8029145e-01   0.0000000e+00   1.9643586e-01   0.0000000e+00   2.3760534e-02   2.2393601e-01   0.0000000e+00
   1.0300000e+02   2.3523813e-01   1.3381722e-01   0.0000000e+00   1.8983937e-01   2.3937476e-01   4.4668471e-02   1.4518798e-01   0.0000000e+00   0.0000000e+00   2.8158612e-01   0.0000000e+00   1.9715515e-01   0.0000000e+00   2.4064810e-02   2.2675428e-01   0.0000000e+00
   1.0400000e+02   2.3595194e-01   1.3546508e-01   0.0000000e+00   1.9219797e-01   2.4055910e-01   4.4913168e-02   1.4641941e-01   0.0000000e+00   0.0000000e+00   2.8286475e-01   0.0000000e+00   1.9786506e-01   0.0000000e+00   2.4366957e-02   2.2956704e-01   0.0000000e+00
   1.0500000e+02   2.3665013e-01   1.3710820e-01   0.0000000e+00   1.9455430e-01   2.4173371e-01   4.5153114e-02   1.4763712e-01   0.0000000e+00   0.0000000e+00   2.8412757e-01   0.0000000e+00   1.9856573e-01   0.0000000e+00   2.4666933e-02   2.3237407e-01   0.0000000e+00
   1.0600000e+02   2.3733300e-01   1.3874645e-01   0.0000000e+00   1.9690822e-01   2.4289873e-01   4.5388371e-02   1.4884113e-01   0.0000000e+00   0.0000000e+00   2.8537480e-01   0.0000000e+00   1.9925733e-01   0.0000000e+00   2.4964701e-02   2.3517518e-01   0.0000000e+00
   1.0700000e+02   2.3800080e-01   1.4037971e-01   0.0000000e+00   1.9925959e-01   2.4405427e-01   4.5618999e-02   1.5003146e-01   0.0000000e+00   0.0000000e+00   2.8660667e-01   0.0000000e+00   1.9994001e-01   0.0000000e+00   2.5260224e-02   2.3797014e-01   0.0000000e+00
   1.0800000e+02   2.3865383e-01   1.4200786e-01   0.0000000e+00   2.0160827e-01   2.4520045e-01   4.5845059e-02   1.5120815e-01   0.0000000e+00   0.0000000e+00   2.8782340e-01   0.0000000e+00   2.0061389e-01   0.0000000e+00   2.5553468e-02   2.4075876e-01   0.0000000e+00
   1.0900000e+02   2.3929235e-01   1.4363078e-01   0.0000000e+00   2.0395412e-01   2.4633739e-01   4.6066613e-02   1.5237123e-01   0.0000000e+00   0.0000000e+00   2.8902520e-01   0.0000000e+00   2.0127914e-01   0.0000000e+00   2.5844399e-02   2.4354085e-01   0.0000000e+00
   1.1000000e+02   2.3991662e-01   1.4524836e-01   0.0000000e+00   2.0629702e-01   2.4746521e-01   4.6283721e-02   1.5352072e-01   0.0000000e+00   0.0000000e+00   2.9021227e-01   0.0000000e+00   2.0193588e-01   0.0000000e+00   2.6132988e-02   2.4631622e-01   0.0000000e+00
   1.1100000e+02   2.4052689e-01   1.4686051e-01   0.0000000e+00   2.0863683e-01   2.4858401e-01   4.6496442e-02   1.5465668e-01   0.0000000e+00   0.0000000e+00   2.9138484e-01   0.0000000e+00   2.0258424e-01   0.0000000e+00   2.6419204e-02   2.4908468e-01   0.0000000e+00
   1.1200000e+02   2.4112343e-01   1.4846711e-01   0.0000000e+00   2.1097344e-01   2.4969390e-01   4.6704837e-02   1.5577915e-01   0.0000000e+00   0.0000000e+00   2.9254309e-01   0.0000000e+00   2.0322437e-01   0.0000000e+00   2.6703022e-02   2.5184606e-01   0.0000000e+00
   1.1300000e+02   2.4170649e-01   1.5006807e-01   0.0000000e+00   2.1330671e-01   2.5079500e-01   4.6908966e-02   1.5688817e-01   0.0000000e+00   0.0000000e+00   2.9368723e-01   0.0000000e+00   2.0385639e-01   0.0000000e+00   2.6984414e-02   2.5460018e-01   0.0000000e+00
   1.1400000e+02   2.4227631e-01   1.5166330e-01   0.0000000e+00   2.1563653e-01   2.5188739e-01   4.7108888e-02   1.5798379e-01   0.0000000e+00   0.0000000e+00   2.9481746e-01   0.0000000e+00   2.0448042e-01   0.0000000e+00   2.7263357e-02   2.5734688e-01   0.0000000e+00
   1.1500000e+02   2.4283314e-01   1.5325270e-01   0.0000000e+00   2.1796278e-01   2.5297118e-01   4.7304662e-02   1.5906606e-01   0.0000000e+00   0.0000000e+00   2.9593396e-01   0.0000000e+00   2.0509658e-01   0.0000000e+00   2.7539828e-02   2.6008599e-01   0.0000000e+00
   1.1600000e+02   2.4337720e-01   1.5483619e-01   0.0000000e+00   2.2028535e-01   2.5404646e-01   4.7496347e-02   1.6013504e-01   0.0000000e+00   0.0000000e+00   2.9703692e-01   0.0000000e+00   2.0570500e-01   0.0000000e+00   2.7813807e-02   2.6281736e-01   0.0000000e+00
   1.1700000e+02   2.4390875e-01   1.5641367e-01   0.0000000e+00   2.2260414e-01   2.5511334e-01   4.7684002e-02   1.6119079e-01   0.0000000e+00   0.0000000e+00   2.9812653e-01   0.0000000e+00   2.0630580e-01   0.0000000e+00   2.8085273e-02   2.6554083e-01   0.0000000e+00
   1.1800000e+02   2.4442800e-01   1.5798508e-01   0.0000000e+00   2.2491902e-01   2.5617190e-01   4.7867683e-02   1.6223337e-01   0.0000000e+00   0.0000000e+00   2.9920297e-01   0.0000000e+00   2.0689908e-01   0.0000000e+00   2.8354210e-02   2.6825625e-01   0.0000000e+00
   1.1900000e+02   2.4493519e-01   1.5955033e-01   0.0000000e+00   2.2722990e-01   2.5722224e-01   4.8047450e-02   1.6326285e-01   0.0000000e+00   0.0000000e+00   3.0026643e-01   0.0000000e+00   2.0748496e-01   0.0000000e+00   2.8620600e-02   2.7096349e-01   0.0000000e+00
   1.2000000e+02   2.4543054e-01   1.6110935e-01   0.0000000e+00   2.2953667e-01   2.5826444e-01   4.8223358e-02   1.6427927e-01   0.0000000e+00   0.0000000e+00   3.0131706e-01   0.0000000e+00   2.0806355e-01   0.0000000e+00   2.8884429e-02   2.7366240e-01   0.0000000e+00
   1.2100000e+02   2.4591427e-01   1.6266206e-01   0.0000000e+00   2.3183923e-01   2.5929859e-01   4.8395465e-02   1.6528273e-01   0.0000000e+00   0.0000000e+00   3.0235505e-01   0.0000000e+00   2.0863496e-01   0.0000000e+00   2.9145682e-02   2.7635285e-01   0.0000000e+00
   1.2200000e+02   2.4638659e-01   1.6420841e-01   0.0000000e+00   2.3413749e-01   2.6032478e-01   4.8563826e-02   1.6627328e-01   0.0000000e+00   0.0000000e+00   3.0338057e-01   0.0000000e+00   2.0919928e-01   0.0000000e+00   2.9404348e-02   2.7903470e-01   0.0000000e+00
   1.2300000e+02   2.4684771e-01   1.6574831e-01   0.0000000e+00   2.3643135e-01   2.6134308e-01   4.8728498e-02   1.6725099e-01   0.0000000e+00   0.0000000e+00   3.0439377e-01   0.0000000e+00   2.0975663e-01   0.0000000e+00   2.9660414e-02   2.8170784e-01   0.0000000e+00
   1.2400000e+02   2.4729785e-01   1.6728172e-01   0.0000000e+00   2.3872072e-01   2.6235357e-01   4.8889536e-02   1.6821595e-01   0.0000000e+00   0.0000000e+00   3.0539484e-01   0.0000000e+00   2.1030711e-01   0.0000000e+00   2.9913871e-02   2.8437213e-01   0.0000000e+00
   1.2500000e+02   2.4773720e-01   1.6880856e-01   0.0000000e+00   2.4100550e-01   2.6335634e-01   4.9046995e-02   1.6916822e-01   0.0000000e+00   0.0000000e+00   3.0638391e-01   0.0000000e+00   2.1085080e-01   0.0000000e+00   3.0164709e-02   2.8702747e-01   0.0000000e+00
   1.2600000e+02   2.4816598e-01   1.7032878e-01   0.0000000e+00   2.4328562e-01   2.6435147e-01   4.9200928e-02   1.7010788e-01   0.0000000e+00   0.0000000e+00   3.0736116e-01   0.0000000e+00   2.1138782e-01   0.0000000e+00   3.0412923e-02   2.8967372e-01   0.0000000e+00
   1.2700000e+02   2.4858437e-01   1.7184233e-01   0.0000000e+00   2.4556097e-01   2.6533902e-01   4.9351391e-02   1.7103502e-01   0.0000000e+00   0.0000000e+00   3.0832674e-01   0.0000000e+00   2.1191824e-01   0.0000000e+00   3.0658504e-02   2.9231080e-01   0.0000000e+00
   1.2800000e+02   2.4899257e-01   1.7334916e-01   0.0000000e+00   2.4783148e-01   2.6631907e-01   4.9498435e-02   1.7194972e-01   0.0000000e+00   0.0000000e+00   3.0928080e-01   0.0000000e+00   2.1244217e-01   0.0000000e+00   3.0901448e-02   2.9493858e-01   0.0000000e+00
   1.2900000e+02   2.4939078e-01   1.7484920e-01   0.0000000e+00   2.5009707e-01   2.6729169e-01   4.9642114e-02   1.7285204e-01   0.0000000e+00   0.0000000e+00   3.1022348e-01   0.0000000e+00   2.1295970e-01   0.0000000e+00   3.1141749e-02   2.9755697e-01   0.0000000e+00
   1.3000000e+02   2.4977917e-01   1.7634243e-01   0.0000000e+00   2.5235766e-01   2.6825696e-01   4.9782480e-02   1.7374209e-01   0.0000000e+00   0.0000000e+00   3.1115494e-01   0.0000000e+00   2.1347091e-01   0.0000000e+00   3.1379406e-02   3.0016586e-01   0.0000000e+00
   1.3100000e+02   2.5015795e-01   1.7782878e-01   0.0000000e+00   2.5461317e-01   2.6921495e-01   4.9919584e-02   1.7461994e-01   0.0000000e+00   0.0000000e+00   3.1207532e-01   0.0000000e+00   2.1397589e-01   0.0000000e+00   3.1614415e-02   3.0276516e-01   0.0000000e+00
   1.3200000e+02   2.5052728e-01   1.7930822e-01   0.0000000e+00   2.5686352e-01   2.7016571e-01   5.0053479e-02   1.7548568e-01   0.0000000e+00   0.0000000e+00   3.1298477e-01   0.0000000e+00   2.1447473e-01   0.0000000e+00   3.1846775e-02   3.0535477e-01   0.0000000e+00
   1.3300000e+02   2.5088734e-01   1.8078070e-01   0.0000000e+00   2.5910863e-01   2.7110932e-01   5.0184214e-02   1.7633940e-01   0.0000000e+00   0.0000000e+00   3.1388342e-01   0.0000000e+00   2.1496751e-01   0.0000000e+00   3.2076485e-02   3.0793462e-01   0.0000000e+00
   1.3400000e+02   2.5123832e-01   1.8224620e-01   0.0000000e+00   2.6134845e-01   2.7204585e-01   5.0311839e-02   1.7718119e-01   0.0000000e+00   0.0000000e+00   3.1477140e-01   0.0000000e+00   2.1545431e-01   0.0000000e+00   3.2303547e-02   3.1050460e-01   0.0000000e+00
   1.3500000e+02   2.5158038e-01   1.8370466e-01   0.0000000e+00   2.6358290e-01   2.7297535e-01   5.0436404e-02   1.7801112e-01   0.0000000e+00   0.0000000e+00   3.1564887e-01   0.0000000e+00   2.1593521e-01   0.0000000e+00   3.2527961e-02   3.1306463e-01   0.0000000e+00
   1.3600000e+02   2.5191370e-01   1.8515606e-01   0.0000000e+00   2.6581190e-01   2.7389789e-01   5.0557958e-02   1.7882931e-01   0.0000000e+00   0.0000000e+00   3.1651594e-01   0.0000000e+00   2.1641029e-01   0.0000000e+00   3.2749730e-02   3.1561465e-01   0.0000000e+00
   1.3700000e+02   2.5223843e-01   1.8660036e-01   0.0000000e+00   2.6803540e-01   2.7481354e-01   5.0676550e-02   1.7963582e-01   0.0000000e+00   0.0000000e+00   3.1737275e-01   0.0000000e+00   2.1687963e-01   0.0000000e+00   3.2968856e-02   3.1815456e-01   0.0000000e+00
   1.3800000e+02   2.5255475e-01   1.8803753e-01   0.0000000e+00   2.7025333e-01   2.7572234e-01   5.0792227e-02   1.8043077e-01   0.0000000e+00   0.0000000e+00   3.1821943e-01   0.0000000e+00   2.1734330e-01   0.0000000e+00   3.3185343e-02   3.2068430e-01   0.0000000e+00
   1.3900000e+02   2.5286281e-01   1.8946755e-01   0.0000000e+00   2.7246562e-01   2.7662437e-01   5.0905036e-02   1.8121423e-01   0.0000000e+00   0.0000000e+00   3.1905610e-01   0.0000000e+00   2.1780138e-01   0.0000000e+00   3.3399197e-02   3.2320379e-01   0.0000000e+00
   1.4000000e+02   2.5316278e-01   1.9089038e-01   0.0000000e+00   2.7467221e-01   2.7751968e-01   5.1015025e-02   1.8198631e-01   0.0000000e+00   0.0000000e+00   3.1988288e-01   0.0000000e+00   2.1825394e-01   0.0000000e+00   3.3610421e-02   3.2571296e-01   0.0000000e+00
   1.4100000e+02   2.5345480e-01   1.9230600e-01   0.0000000e+00   2.7687305e-01   2.7840832e-01   5.1122239e-02   1.8274710e-01   0.0000000e+00   0.0000000e+00   3.2069991e-01   0.0000000e+00   2.1870106e-01   0.0000000e+00   3.3819023e-02   3.2821176e-01   0.0000000e+00
   1.4200000e+02   2.5373904e-01   1.9371439e-01   0.0000000e+00   2.7906808e-01   2.7929036e-01   5.1226724e-02   1.8349668e-01   0.0000000e+00   0.0000000e+00   3.2150730e-01   0.0000000e+00   2.1914280e-01   0.0000000e+00   3.4025009e-02   3.3070011e-01   0.0000000e+00
   1.4300000e+02   2.5401564e-01   1.9511552e-01   0.0000000e+00   2.8125724e-01   2.8016584e-01   5.1328526e-02   1.8423517e-01   0.0000000e+00   0.0000000e+00   3.2230517e-01   0.0000000e+00   2.1957923e-01   0.0000000e+00   3.4228386e-02   3.3317796e-01   0.0000000e+00
   1.4400000e+02   2.5428474e-01   1.9650938e-01   0.0000000e+00   2.8344047e-01   2.8103483e-01   5.1427688e-02   1.8496264e-01   0.0000000e+00   0.0000000e+00   3.2309364e-01   0.0000000e+00   2.2001042e-01   0.0000000e+00   3.4429162e-02   3.3564524e-01   0.0000000e+00
   1.4500000e+02   2.5454650e-01   1.9789594e-01   0.0000000e+00   2.8561772e-01   2.8189737e-01   5.1524254e-02   1.8567921e-01   0.0000000e+00   0.0000000e+00   3.2387282e-01   0.0000000e+00   2.2043644e-01   0.0000000e+00   3.4627346e-02   3.3810191e-01   0.0000000e+00
   1.4600000e+02   2.5480105e-01   1.9927519e-01   0.0000000e+00   2.8778895e-01   2.8275353e-01   5.1618269e-02   1.8638496e-01   0.0000000e+00   0.0000000e+00   3.2464282e-01   0.0000000e+00   2.2085735e-01   0.0000000e+00   3.4822946e-02   3.4054791e-01   0.0000000e+00
   1.4700000e+02   2.5504854e-01   2.0064711e-01   0.0000000e+00   2.8995409e-01   2.8360334e-01   5.1709775e-02   1.8707998e-01   0.0000000e+00   0.0000000e+00   3.2540375e-01   0.0000000e+00   2.2127322e-01   0.0000000e+00   3.5015973e-02   3.4298318e-01   0.0000000e+00
   1.4800000e+02   2.5528910e-01   2.0201169e-01   0.0000000e+00   2.9211310e-01   2.8444687e-01   5.1798814e-02   1.8776439e-01   0.0000000e+00   0.0000000e+00   3.2615573e-01   0.0000000e+00   2.2168410e-01   0.0000000e+00   3.5206438e-02   3.4540769e-01   0.0000000e+00
   1.4900000e+02   2.5552287e-01   2.0336891e-01   0.0000000e+00   2.9426593e-01   2.8528416e-01   5.1885428e-02   1.8843827e-01   0.0000000e+00   0.0000000e+00   3.2689886e-01   0.0000000e+00   2.2209007e-01   0.0000000e+00   3.5394350e-02   3.4782138e-01   0.0000000e+00
   1.5000000e+02   2.5574998e-01   2.0471876e-01   0.0000000e+00   2.9641254e-01   2.8611526e-01   5.1969658e-02   1.8910173e-01   0.0000000e+00   0.0000000e+00   3.2763325e-01   0.0000000e+00   2.2249119e-01   0.0000000e+00   3.5579720e-02   3.5022422e-01   0.0000000e+00
   1.5100000e+02   2.5597057e-01   2.0606124e-01   0.0000000e+00   2.9855288e-01   2.8694022e-01   5.2051545e-02   1.8975485e-01   0.0000000e+00   0.0000000e+00   3.2835900e-01   0.0000000e+00   2.2288751e-01   0.0000000e+00   3.5762562e-02   3.5261615e-01   0.0000000e+00
   1.5200000e+02   2.5618475e-01   2.0739633e-01   0.0000000e+00   3.0068690e-01   2.8775908e-01   5.2131129e-02   1.9039774e-01   0.0000000e+00   0.0000000e+00   3.2907622e-01   0.0000000e+00   2.2327909e-01   0.0000000e+00   3.5942887e-02   3.5499715e-01   0.0000000e+00
   1.5300000e+02   2.5639265e-01   2.0872402e-01   0.0000000e+00   3.0281457e-01   2.8857191e-01   5.2208450e-02   1.9103050e-01   0.0000000e+00   0.0000000e+00   3.2978501e-01   0.0000000e+00   2.2366599e-01   0.0000000e+00   3.6120707e-02   3.5736717e-01   0.0000000e+00
   1.5400000e+02   2.5659441e-01   2.1004431e-01   0.0000000e+00   3.0493584e-01   2.8937873e-01   5.2283547e-02   1.9165322e-01   0.0000000e+00   0.0000000e+00   3.3048546e-01   0.0000000e+00   2.2404827e-01   0.0000000e+00   3.6296037e-02   3.5972618e-01   0.0000000e+00
   1.5500000e+02   2.5679014e-01   2.1135720e-01   0.0000000e+00   3.0705067e-01   2.9017961e-01   5.2356458e-02   1.9226600e-01   0.0000000e+00   0.0000000e+00   3.3117768e-01   0.0000000e+00   2.2442598e-01   0.0000000e+00   3.6468889e-02   3.6207415e-01   0.0000000e+00
   1.5600000e+02   2.5697996e-01   2.1266268e-01   0.0000000e+00   3.0915903e-01   2.9097457e-01   5.2427222e-02   1.9286894e-01   0.0000000e+00   0.0000000e+00   3.3186176e-01   0.0000000e+00   2.2479918e-01   0.0000000e+00   3.6639277e-02   3.6441104e-01   0.0000000e+00
   1.5700000e+02   2.5716398e-01   2.1396074e-01   0.0000000e+00   3.1126087e-01   2.9176368e-01   5.2495875e-02   1.9346213e-01   0.0000000e+00   0.0000000e+00   3.3253780e-01   0.0000000e+00   2.2516793e-01   0.0000000e+00   3.6807215e-02   3.6673683e-01   0.0000000e+00
   1.5800000e+02   2.5734233e-01   2.1525138e-01   0.0000000e+00   3.1335616e-01   2.9254697e-01   5.2562455e-02   1.9404568e-01   0.0000000e+00   0.0000000e+00   3.3320589e-01   0.0000000e+00   2.2553228e-01   0.0000000e+00   3.6972719e-02   3.6905148e-01   0.0000000e+00
   1.5900000e+02   2.5751511e-01   2.1653461e-01   0.0000000e+00   3.1544486e-01   2.9332448e-01   5.2626999e-02   1.9461969e-01   0.0000000e+00   0.0000000e+00   3.3386612e-01   0.0000000e+00   2.2589227e-01   0.0000000e+00   3.7135803e-02   3.7135498e-01   0.0000000e+00
   1.6000000e+02   2.5768244e-01   2.1781043e-01   0.0000000e+00   3.1752694e-01   2.9409626e-01   5.2689542e-02   1.9518424e-01   0.0000000e+00   0.0000000e+00   3.3451859e-01   0.0000000e+00   2.2624797e-01   0.0000000e+00   3.7296483e-02   3.7364730e-01   0.0000000e+00
   1.6100000e+02   2.5784443e-01   2.1907883e-01   0.0000000e+00   3.1960237e-01   2.9486236e-01   5.2750120e-02   1.9573943e-01   0.0000000e+00   0.0000000e+00   3.3516339e-01   0.0000000e+00   2.2659943e-01   0.0000000e+00   3.7454774e-02   3.7592841e-01   0.0000000e+00
   1.6200000e+02   2.5800118e-01   2.2033981e-01   0.0000000e+00   3.2167111e-01   2.9562280e-01   5.2808767e-02   1.9628537e-01   0.0000000e+00   0.0000000e+00   3.3580060e-01   0.0000000e+00   2.2694668e-01   0.0000000e+00   3.7610691e-02   3.7819830e-01   0.0000000e+00
   1.6300000e+02   2.5815280e-01   2.2159339e-01   0.0000000e+00   3.2373313e-01   2.9637764e-01   5.2865519e-02   1.9682216e-01   0.0000000e+00   0.0000000e+00   3.3643031e-01   0.0000000e+00   2.2728979e-01   0.0000000e+00   3.7764252e-02   3.8045695e-01   0.0000000e+00
   1.6400000e+02   2.5829940e-01   2.2283955e-01   0.0000000e+00   3.2578840e-01   2.9712692e-01   5.2920409e-02   1.9734987e-01   0.0000000e+00   0.0000000e+00   3.3705261e-01   0.0000000e+00   2.2762880e-01   0.0000000e+00   3.7915472e-02   3.8270434e-01   0.0000000e+00
   1.6500000e+02   2.5844106e-01   2.2407832e-01   0.0000000e+00   3.2783690e-01   2.9787067e-01   5.2973471e-02   1.9786863e-01   0.0000000e+00   0.0000000e+00   3.3766758e-01   0.0000000e+00   2.2796377e-01   0.0000000e+00   3.8064369e-02   3.8494046e-01   0.0000000e+00
